epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
37,test,10000,62,1.17741935483871,0,5,0.05,1850000,1000000,0.289159,0.0033133727086739478,462500,8020.674077,27.211253999999826,367.4950077640694
38,train,50000,201,2.054726368159203,0,9,0.1,1900000,1000000,0.303144,0.0032591575738750546,475000,8229.874152999999,209.19796399999996,239.00806223907614
38,test,10000,20,3.4500000000000006,2,8,0.05,1900000,1000000,0.269628,0.0032591575738750546,475000,8256.062267,26.176300999999512,382.0249469166857
39,train,50000,191,2.5026178010471205,0,11,0.1,1950000,1000000,0.278026,0.0032077467343248375,487500,8464.603814999999,208.5394269999997,239.7628147314324
39,test,10000,14,7.714285714285715,1,11,0.05,1950000,1000000,0.24197,0.0032077467343248375,487500,8490.526159,25.910712999999305,385.9407496814259
40,train,50000,176,2.920454545454546,0,12,0.1,2000000,1000000,0.292725,0.0031624441288298239,500000,8698.530439999999,208.0021629999992,240.3821156417503
40,test,10000,20,3.3,2,8,0.05,2000000,1000000,0.283384,0.0031624441288298239,500000,8724.595093,26.05297800000153,383.8332800188682
41,train,50000,165,3.1636363636363622,0,12,0.1,2050000,1000000,0.50939,0.0031172035226207529,512500,8932.158011,207.56079900000077,240.8932719516069
41,test,10000,35,2.3999999999999995,0,3,0.05,2050000,1000000,0.50839,0.0031172035226207529,512500,8958.454366,26.28465900000083,380.45005643785163
42,train,50000,144,3.854166666666666,0,11,0.1,2100000,1000000,0.355648,0.0030802860194224153,525000,9164.805994999999,206.34952299999895,242.30732047779074
42,test,10000,16,1.6875,0,4,0.05,2100000,1000000,0.358322,0.0030802860194224153,525000,9190.590973999999,25.77292099999977,388.0041381417376
43,train,50000,133,3.879699248120301,0,11,0.1,2150000,1000000,0.416988,0.0030448101772746956,537500,9396.653912999998,206.0608459999985,242.64677628277022
43,test,10000,14,4.857142857142858,1,11,0.05,2150000,1000000,0.38835,0.0030448101772746956,537500,9422.426537,25.76093000000037,388.1847433303012
44,train,50000,129,4.503875968992247,1,12,0.1,2200000,1000000,0.475102,0.0030105131575561515,550000,9628.175125999998,205.7464999999993,243.01749969015353
44,test,10000,20,2.95,1,5,0.05,2200000,1000000,0.49026,0.0030105131575561515,550000,9654.138121999998,25.951327999999194,385.3367349832853
