epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
37,test,125000,146,646.6095890410959,190,1305,0.05,9250000,1000000,5.39886,0,2312500,85687.321816,527.5050749999937,236.96454484348138
38,train,250000,268,677.9664179104475,25,1450,0.1,9500000,1000000,5.25286,0.00055151281060464698,2375000,87500.624876,1813.2998110000044,137.87019580734926
38,test,125000,134,671.3059701492538,170,1775,0.05,9500000,1000000,5.17925,0,2375000,88028.56140600001,527.8844910000043,236.79422701584724
39,train,250000,277,643.4115523465703,30,1545,0.1,9750000,1000000,5.90044,0.00054035802743048833,2437500,89841.075846,1812.5111730000062,137.93018422402804
39,test,125000,141,650.4255319148939,215,1255,0.05,9750000,1000000,5.80367,0,2437500,90372.212426,531.09361299999,235.36340287338825
40,train,250000,273,675.641025641026,190,1440,0.1,10000000,1000000,5.18692,0.00054660106877256519,2500000,92177.350575,1805.1340009999985,138.493873508286
40,test,125000,140,682.2500000000001,290,1565,0.05,10000000,1000000,5.16923,0,2500000,92704.338235,526.9349320000038,237.22094021278343
41,train,250000,268,675.44776119403,160,1625,0.1,10250000,1000000,5.45821,0.0005578047883751312,2562500,94496.87945000001,1792.5378730000084,139.4670672043306
41,test,125000,127,655.0787401574801,175,1400,0.05,10250000,1000000,5.59829,0,2562500,95021.9416,525.0174419999967,238.08732815394882
42,train,250000,257,699.3579766536969,105,1580,0.1,10500000,1000000,5.27776,0.00057670177412999892,2625000,96824.014755,1802.069789999994,138.72936630273392
42,test,125000,116,817.7155172413794,370,1630,0.05,10500000,1000000,5.25849,0,2625000,97344.50221600001,520.4405210000114,240.18114454235064
43,train,250000,252,696.6468253968252,115,1615,0.1,10750000,1000000,5.98685,0.00055389274058742033,2687500,99132.950175,1788.4445600000035,139.78627327424647
43,test,125000,128,720.1953124999999,255,1375,0.05,10750000,1000000,6.06767,0,2687500,99655.838496,522.8407009999937,239.0785563574583
