epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
88,train,50000,11,-14.818181818181818,-19,-7,0.1,4400000,1000000,-0.139673,0.0038953735153303523,1100000,31778.620124999998,330.3297029999994,151.36392381886435
88,test,10000,1,-12.0,-12,-12,0.05,4400000,1000000,-0.127367,0.0038953735153303523,1100000,31821.074202,42.43843900000138,235.6354341873808
89,train,50000,12,-14.000000000000002,-20,-4,0.1,4450000,1000000,-0.138966,0.0038802174684994853,1112500,32151.402016,330.3246130000007,151.36625619841382
89,test,10000,1,-7.0,-7,-7,0.05,4450000,1000000,-0.116204,0.0038802174684994853,1112500,32193.698581,42.282852000000275,236.50249514862278
90,train,50000,12,-13.416666666666668,-19,-2,0.1,4500000,1000000,-0.105388,0.0038616535628227819,1125000,32534.209849,340.50724799999807,146.8397524389856
90,test,10000,2,-13.5,-15,-12,0.05,4500000,1000000,-0.101845,0.0038616535628227819,1125000,32576.047107,41.82160699999804,239.11085004458266
91,train,50000,9,-12.222222222222221,-16,-9,0.1,4550000,1000000,-0.173911,0.0038435105335824578,1137500,32908.817839999996,332.7667069999952,150.2554160263416
91,test,10000,2,-18.0,-21,-15,0.05,4550000,1000000,-0.168071,0.0038435105335824578,1137500,32951.85668,43.02341799999704,232.4315562283008
92,train,50000,11,-14.090909090909092,-19,-2,0.1,4600000,1000000,-0.129806,0.0038249901328275596,1150000,33285.892146,334.0317920000016,149.6863508129782
92,test,10000,1,-13.0,-13,-13,0.05,4600000,1000000,-0.134679,0.0038249901328275596,1150000,33334.155287,48.2455620000037,207.27295082601034
93,train,50000,10,-13.299999999999999,-20,-4,0.1,4650000,1000000,-0.170824,0.0038068110994084062,1162500,33674.884241,340.7257680000039,146.7455786907183
93,test,10000,1,-9.0,-9,-9,0.05,4650000,1000000,-0.180151,0.0038068110994084062,1162500,33715.3292,40.42969099999755,247.34297375660395
94,train,50000,11,-12.545454545454543,-17,-4,0.1,4700000,1000000,-0.175288,0.0037879351272349523,1175000,34043.21921,327.88624900000286,152.49190886318493
94,test,10000,1,-15.0,-15,-15,0.05,4700000,1000000,-0.177377,0.0037879351272349523,1175000,34083.822199,40.585933000002115,246.39078766526026
95,train,50000,10,-13.2,-19,-7,0.1,4750000,1000000,-0.147025,0.0037683648644562836,1187500,34417.109209,333.2828110000046,150.02273849640363
95,test,10000,1,-6.0,-6,-6,0.05,4750000,1000000,-0.145387,0.0037683648644562836,1187500,34456.857883,39.732076000000234,251.68581676930097
96,train,50000,11,-13.272727272727272,-19,-5,0.1,4800000,1000000,-0.119274,0.0037488824958181745,1200000,34783.59392,326.7319340000031,153.0306492783761
96,test,10000,1,-15.0,-15,-15,0.05,4800000,1000000,-0.120915,0.0037488824958181745,1200000,34826.319134,42.711489000001166,234.1290419540215
97,train,50000,10,-14.200000000000001,-21,-4,0.1,4850000,1000000,-0.0788958,0.0037310741413757735,1212500,35158.801903,332.478912999999,150.38547722874728
97,test,10000,1,-11.0,-11,-11,0.05,4850000,1000000,-0.0825192,0.0037310741413757735,1212500,35198.835546,40.01640200000111,249.8975295180142
98,train,50000,11,-13.090909090909092,-18,-9,0.1,4900000,1000000,-0.0816332,0.003713097390208633,1225000,35525.592542,326.7529649999997,153.02079967353944
98,test,10000,1,-11.0,-11,-11,0.05,4900000,1000000,-0.107426,0.003713097390208633,1225000,35570.289147999996,44.68094299999939,223.8090632957352
99,train,50000,10,-11.400000000000002,-18,-3,0.1,4950000,1000000,-0.0902842,0.0036951456038035609,1237500,35909.349134,339.0567499999961,147.467938626795
99,test,10000,2,-14.5,-18,-11,0.05,4950000,1000000,-0.091879,0.0036951456038035609,1237500,35951.636817,42.27160800000274,236.56540342632226
100,train,50000,11,-14.545454545454547,-20,-6,0.1,5000000,1000000,-0.101105,0.0036780167057729319,1250000,36286.499633,334.8590649999969,149.3165490383259
100,test,10000,2,-16.5,-17,-16,0.05,5000000,1000000,-0.100994,0.0036780167057729319,1250000,36328.661749,42.146755000001576,237.26619048132238
101,train,50000,9,-13.444444444444445,-17,-10,0.1,5050000,1000000,-0.0244285,0.0036633062511944189,1262500,36663.156452,334.49073900000076,149.48096963605286
101,test,10000,1,-14.0,-14,-14,0.05,5050000,1000000,-0.022008,0.0036633062511944189,1262500,36705.250314,42.07950599999458,237.64537539963726
102,train,50000,10,-12.200000000000001,-19,-3,0.1,5100000,1000000,-0.0848862,0.0036482127665051827,1275000,37032.855131,327.6009879999983,152.62469232846226
102,test,10000,1,-11.0,-11,-11,0.05,5100000,1000000,-0.0749867,0.0036482127665051827,1275000,37072.683282,39.8107319999981,251.18854885663688
103,train,50000,11,-13.818181818181818,-17,-4,0.1,5150000,1000000,-0.114642,0.0036327275217626952,1287500,37400.48845,327.80104199999914,152.53154686433282
103,test,10000,1,-12.0,-12,-12,0.05,5150000,1000000,-0.112297,0.0036327275217626952,1287500,37443.180573,42.67640699999902,234.32150696285726
104,train,50000,10,-13.1,-18,-8,0.1,5200000,1000000,-0.0487815,0.003618321044466191,1300000,37773.513567,330.32881199999974,151.36433209465253
104,test,10000,1,-13.0,-13,-13,0.05,5200000,1000000,-0.0426174,0.003618321044466191,1300000,37815.86025,42.33089399999881,236.23408473254267
105,train,50000,10,-12.299999999999999,-18,-3,0.1,5250000,1000000,-0.118745,0.003605439931852947,1312500,38151.58817,335.7241220000069,148.9318065742055
105,test,10000,1,-17.0,-17,-17,0.05,5250000,1000000,-0.0868971,0.003605439931852947,1312500,38193.460570999996,41.85807499999646,238.9025295597288
106,train,50000,9,-11.11111111111111,-17,-3,0.1,5300000,1000000,-0.0862965,0.0035910086156129583,1325000,38520.828392,327.36377700000594,152.73528567578535
106,test,10000,1,-10.0,-10,-10,0.05,5300000,1000000,-0.0809576,0.0035910086156129583,1325000,38563.967146,43.12338799999998,231.89272605389922
107,train,50000,11,-13.181818181818182,-17,-6,0.1,5350000,1000000,-0.0514337,0.0035773281010818827,1337500,38891.739854,327.7695109999986,152.54622020045122
107,test,10000,1,-6.0,-6,-6,0.05,5350000,1000000,-0.0499552,0.0035773281010818827,1337500,38932.541099,40.78562700000475,245.1844126363151
108,train,50000,12,-13.75,-19,-7,0.1,5400000,1000000,-0.113582,0.0035635208632976371,1350000,39268.370641,335.8256529999999,148.88677965289332
108,test,10000,1,-11.0,-11,-11,0.05,5400000,1000000,-0.11538,0.0035635208632976371,1350000,39312.123533,43.73754999999801,228.6364919845866
109,train,50000,11,-13.909090909090908,-20,-3,0.1,5450000,1000000,-0.0723519,0.0035485415356336343,1362500,39697.55113,385.4237740000026,129.72733747347837
109,test,10000,2,-12.5,-13,-12,0.05,5450000,1000000,-0.0816046,0.0035485415356336343,1362500,39740.725349,43.15696800000296,231.71229267077598
110,train,50000,11,-14.454545454545455,-19,-10,0.1,5500000,1000000,-0.0653163,0.003533271803292833,1375000,40070.332914,329.6037859999997,151.6972866325026
110,test,10000,1,-15.0,-15,-15,0.05,5500000,1000000,-0.0662695,0.003533271803292833,1375000,40111.503558,41.15559499999654,242.98032867708125
111,train,50000,9,-10.222222222222221,-15,-5,0.1,5550000,1000000,-0.0765716,0.0035175950164782377,1387500,40452.555854,341.0479919999998,146.60693266887796
111,test,10000,2,-14.5,-17,-12,0.05,5550000,1000000,-0.0815746,0.0035175950164782377,1387500,40495.050117,42.478846999998495,235.4112859984254
112,train,50000,10,-12.8,-19,-7,0.1,5600000,1000000,-0.100913,0.0035027149406596241,1400000,40829.762445,334.7085240000015,149.38370676212529
112,test,10000,2,-16.5,-17,-16,0.05,5600000,1000000,-0.102576,0.0035027149406596241,1400000,40869.751528,39.9718520000024,250.17604888558577
113,train,50000,9,-11.555555555555555,-17,-7,0.1,5650000,1000000,-0.0305735,0.0034888451346350344,1412500,41197.815124,328.0595319999993,152.41136172809058
113,test,10000,1,-15.0,-15,-15,0.05,5650000,1000000,-0.0321333,0.0034888451346350344,1412500,41240.637813,42.80540100000508,233.6153795171505
114,train,50000,10,-10.5,-16,1,0.1,5700000,1000000,-0.0105079,0.0034748549259961295,1425000,41576.136631,335.49452100000053,149.03373041969863
114,test,10000,1,-11.0,-11,-11,0.05,5700000,1000000,-0.0439063,0.0034748549259961295,1425000,41618.73063,42.57805699999881,234.86276041201882
115,train,50000,11,-12.909090909090908,-18,-4,0.1,5750000,1000000,-0.0829559,0.0034618816981304779,1437500,41949.358082,330.62318499999674,151.22956364962877
115,test,10000,1,-8.0,-8,-8,0.05,5750000,1000000,-0.0826161,0.0034618816981304779,1437500,41991.605126,42.23272300000099,236.78321665405676
116,train,50000,12,-13.5,-19,-5,0.1,5800000,1000000,-0.0104971,0.0034493799344562479,1450000,42320.517218,328.90826200000447,152.01807244355365
116,test,10000,1,-13.0,-13,-13,0.05,5800000,1000000,-0.0123097,0.0034493799344562479,1450000,42363.040034,42.506735999995726,235.2568308232607
117,train,50000,11,-13.000000000000002,-19,-2,0.1,5850000,1000000,-0.0652546,0.0034363131017657806,1462500,42692.527533,329.4834259999989,151.75270151525064
117,test,10000,2,-15.0,-16,-14,0.05,5850000,1000000,-0.0641553,0.0034363131017657806,1462500,42733.50264,40.95773200000258,244.15414408198603
118,train,50000,10,-12.4,-17,-7,0.1,5900000,1000000,-0.0257515,0.0034230225970317127,1475000,43085.592758,352.08694500000274,142.01037757875292
118,test,10000,1,-15.0,-15,-15,0.05,5900000,1000000,-0.0479019,0.0034230225970317127,1475000,43129.480191,43.868780000004335,227.95254392757246
119,train,50000,10,-12.0,-17,-4,0.1,5950000,1000000,-0.032767,0.0034105582132993016,1487500,43463.869974,334.38564800000313,149.52794863970817
119,test,10000,1,-16.0,-16,-16,0.05,5950000,1000000,-0.0339082,0.0034105582132993016,1487500,43507.407159,43.521199000002525,229.77308138958716
120,train,50000,9,-12.666666666666666,-17,-2,0.1,6000000,1000000,-0.0694071,0.0033986272963743417,1500000,43842.494511,335.083881999999,149.21636845546678
120,test,10000,1,-5.0,-5,-5,0.05,6000000,1000000,-0.0703213,0.0033986272963743417,1500000,43885.505511999996,42.99678999999742,232.57550156652627
121,train,50000,11,-14.090909090909092,-19,-9,0.1,6050000,1000000,-0.0155002,0.0033897935145516048,1512500,44232.513231,347.0039189999952,144.09059166850702
121,test,10000,1,-6.0,-6,-6,0.05,6050000,1000000,-0.0196859,0.0033897935145516048,1512500,44275.955127,43.42481300000509,230.28308722938723
122,train,50000,10,-13.0,-18,-9,0.1,6100000,1000000,-0.063472,0.0033798843365960493,1525000,44605.14639,329.1873210000049,151.88920353344733
122,test,10000,1,-11.0,-11,-11,0.05,6100000,1000000,-0.0666352,0.0033798843365960493,1525000,44647.535533,42.37364200000593,235.99576359281556
123,train,50000,11,-11.272727272727272,-17,-2,0.1,6150000,1000000,-0.071224,0.003370278016160474,1537500,44976.043537,328.50418199999694,152.20506386125845
123,test,10000,1,-16.0,-16,-16,0.05,6150000,1000000,-0.0678762,0.003370278016160474,1537500,45019.634572,43.57514500000252,229.48862247043402
124,train,50000,11,-12.909090909090908,-20,-5,0.1,6200000,1000000,0.107992,0.0033605448453792246,1550000,45349.742946,330.1041039999982,151.46736860926842
124,test,10000,1,-17.0,-17,-17,0.05,6200000,1000000,0.133079,0.0033605448453792246,1550000,45390.493249,40.7328720000005,245.5019621498793
125,train,50000,9,-10.666666666666666,-15,-4,0.1,6250000,1000000,-0.0342824,0.0033508105210802346,1562500,45720.034578,329.5375619999977,151.72777177977773
125,test,10000,1,-17.0,-17,-17,0.05,6250000,1000000,-0.0415767,0.0033508105210802346,1562500,45764.095254,44.047129999999015,227.0295476686046
126,train,50000,10,-13.0,-17,-4,0.1,6300000,1000000,0.00097339,0.0033424444182368752,1575000,46093.750806,329.6515989999971,151.67528430523538
126,test,10000,1,-9.0,-9,-9,0.05,6300000,1000000,0.00325812,0.0033424444182368752,1575000,46136.801246,43.034866000001784,232.36972551511107
127,train,50000,9,-13.555555555555554,-19,-8,0.1,6350000,1000000,-0.00994235,0.0033335910420920823,1587500,46480.439311,343.6339300000036,145.50367596121686
127,test,10000,1,-5.0,-5,-5,0.05,6350000,1000000,-0.00563359,0.0033335910420920823,1587500,46523.569899,43.1145319999996,231.94035829961214
128,train,50000,10,-10.5,-18,1,0.1,6400000,1000000,-0.0428745,0.0033246101169994231,1600000,46866.993354,343.4195069999987,145.59452500757388
128,test,10000,1,-13.0,-13,-13,0.05,6400000,1000000,-0.0422134,0.0033246101169994231,1600000,46910.093497,43.08407100000477,232.10434315733286
129,train,50000,10,-11.8,-19,-6,0.1,6450000,1000000,-0.0206177,0.0033157044329818583,1612500,47253.613507,343.51615100000345,145.55356379735258
129,test,10000,1,-15.0,-15,-15,0.05,6450000,1000000,-0.0246564,0.0033157044329818583,1612500,47296.576378,42.947166999998444,232.8442292829318
130,train,50000,9,-10.0,-15,-4,0.1,6500000,1000000,0.00580367,0.003306173644664432,1625000,47626.92505,330.3448879999996,151.35696605663853
130,test,10000,2,-13.0,-14,-12,0.05,6500000,1000000,-0.00426216,0.003306173644664432,1625000,47669.939996,42.99861200000305,232.56564653759733
131,train,50000,9,-11.11111111111111,-14,-8,0.1,6550000,1000000,-0.017889,0.0032973333633290209,1637500,48001.648183,331.7042919999949,150.73666879173444
131,test,10000,2,-15.0,-15,-15,0.05,6550000,1000000,-0.0127523,0.0032973333633290209,1637500,48044.699946,43.035814000002574,232.36460683651532
132,train,50000,8,-8.125,-13,3,0.1,6600000,1000000,0.0779822,0.0032878155270445334,1650000,48381.472404,336.76858899999934,148.46990376528288
132,test,10000,1,-13.0,-13,-13,0.05,6600000,1000000,0.0542878,0.0032878155270445334,1650000,48424.844767,43.355101000001014,230.6533664862127
133,train,50000,8,-9.500000000000002,-13,-4,0.1,6650000,1000000,0.000343906,0.0032792268953271125,1662500,48755.447596,330.5989049999989,151.2406703222449
133,test,10000,1,-14.0,-14,-14,0.05,6650000,1000000,-0.00349728,0.0032792268953271125,1662500,48798.927794999996,43.462837999999465,230.0816159312957
134,train,50000,10,-11.1,-15,-5,0.1,6700000,1000000,-0.0183607,0.0032712191464045891,1675000,49139.918177,340.98651699999755,146.63336380540923
134,test,10000,2,-13.0,-15,-11,0.05,6700000,1000000,-0.0183682,0.0032712191464045891,1675000,49182.568779,42.62442500000179,234.607270361995
135,train,50000,8,-10.875,-15,-2,0.1,6750000,1000000,0.013713,0.0032625001877055384,1687500,49520.561291,337.98827499999607,147.93412582137822
135,test,10000,1,-6.0,-6,-6,0.05,6750000,1000000,0.0164153,0.0032625001877055384,1687500,49564.300688999996,43.723024999999325,228.7124461310752
136,train,50000,10,-14.0,-19,-11,0.1,6800000,1000000,-0.00323576,0.0032540548530922879,1700000,49907.739755,343.43471800000407,145.58807650890847
136,test,10000,1,-13.0,-13,-13,0.05,6800000,1000000,-0.00404083,0.0032540548530922879,1700000,49950.918912,43.163714000002074,231.67607866180188
137,train,50000,10,-11.7,-16,0,0.1,6850000,1000000,-0.0729991,0.0032460913279245933,1712500,50289.588513,338.6653740000038,147.63835880074188
137,test,10000,1,-7.0,-7,-7,0.05,6850000,1000000,-0.0941653,0.0032460913279245933,1712500,50332.730176,43.126313000000664,231.8769981565511
138,train,50000,9,-10.777777777777779,-16,-2,0.1,6900000,1000000,-0.00868087,0.0032372773968803547,1725000,50663.33141,330.59734999999637,151.24138169891728
138,test,10000,1,-10.0,-10,-10,0.05,6900000,1000000,-0.0173783,0.0032372773968803547,1725000,50706.515144,43.16783700000087,231.65395106546103
139,train,50000,8,-8.375,-12,-4,0.1,6950000,1000000,0.0221728,0.0032278467648943561,1737500,51050.730175,344.2111689999947,145.2596676199103
139,test,10000,1,-3.0,-3,-3,0.05,6950000,1000000,0.0223282,0.0032278467648943561,1737500,51093.763378999996,43.015989999999874,232.4716925031838
140,train,50000,9,-10.777777777777779,-15,-5,0.1,7000000,1000000,-0.0151408,0.0032189661974401113,1750000,51426.653998,332.8867559999999,150.20122939345782
140,test,10000,1,-8.0,-8,-8,0.05,7000000,1000000,-0.0165475,0.0032189661974401113,1750000,51469.688255,43.01762900000176,232.46283517856344
141,train,50000,8,-8.75,-12,-4,0.1,7050000,1000000,0.0323801,0.003210850932790988,1762500,51801.596773,331.90462399999524,150.64568669582837
141,test,10000,1,-5.0,-5,-5,0.05,7050000,1000000,0.0311388,0.003210850932790988,1762500,51844.778099999996,43.16581099999894,231.66482381160975
142,train,50000,10,-10.7,-17,0,0.1,7100000,1000000,0.0293106,0.0032028930806377236,1775000,52182.751211,337.96893800000544,147.94258991931144
142,test,10000,1,-7.0,-7,-7,0.05,7100000,1000000,0.0267767,0.0032028930806377236,1775000,52226.250457,43.48199000000022,229.98027459184706
143,train,50000,8,-6.5,-15,-2,0.1,7150000,1000000,0.0135529,0.003194027901985517,1787500,52557.64343,331.38912499999424,150.88002661523933
143,test,10000,1,-6.0,-6,-6,0.05,7150000,1000000,0.00856332,0.003194027901985517,1787500,52601.671136,44.01039799999853,227.21903128438726
144,train,50000,8,-5.0,-13,4,0.1,7200000,1000000,0.00659579,0.003184314559042117,1800000,52940.963871,339.2887520000004,147.36710163618966
144,test,10000,1,-6.0,-6,-6,0.05,7200000,1000000,0.00952323,0.003184314559042117,1800000,52983.168708,42.190982000000076,237.0174744925345
145,train,50000,9,-9.222222222222221,-17,-6,0.1,7250000,1000000,0.0113269,0.0031751401080847758,1812500,53311.856674,328.6836930000063,152.12193687990185
145,test,10000,1,-1.0,-1,-1,0.05,7250000,1000000,0.0117177,0.0031751401080847758,1812500,53355.039743,43.166173999998136,231.66287565815844
146,train,50000,9,-9.0,-15,4,0.1,7300000,1000000,0.0447076,0.0031653348220998974,1825000,53681.526181,326.48249800000485,153.14756627474486
146,test,10000,1,-14.0,-14,-14,0.05,7300000,1000000,0.048338,0.0031653348220998974,1825000,53721.69966,40.158934999999474,249.0105875566703
147,train,50000,10,-9.4,-17,1,0.1,7350000,1000000,0.0683812,0.0031561728119533913,1837500,54050.464752,328.7609190000003,152.08620340911006
147,test,10000,1,-12.0,-12,-12,0.05,7350000,1000000,0.0715781,0.0031561728119533913,1837500,54093.742769,43.260935999998765,231.15542391408928
148,train,50000,10,-10.799999999999999,-16,-4,0.1,7400000,1000000,0.0430475,0.0031482802111372902,1850000,54421.720495,327.9739550000013,152.45112984657518
148,test,10000,1,-2.0,-2,-2,0.05,7400000,1000000,0.0674283,0.0031482802111372902,1850000,54460.184894,38.44792199999938,260.0920798788595
149,train,50000,8,-5.874999999999999,-9,-2,0.1,7450000,1000000,0.117861,0.0031411654063500782,1862500,54790.362387,330.17384100000345,151.435376735371
149,test,10000,1,-8.0,-8,-8,0.05,7450000,1000000,0.0941411,0.0031411654063500782,1862500,54833.58648,43.207422999999835,231.4417131519285
150,train,50000,8,-6.625,-10,0,0.1,7500000,1000000,0.133186,0.0031339700259145958,1875000,55161.972569,328.38201399999525,152.26168872939772
150,test,10000,1,6.0,6,6,0.05,7500000,1000000,0.135391,0.0031339700259145958,1875000,55206.17909,44.19064499999513,226.29223900219384
151,train,50000,8,-8.25,-15,-1,0.1,7550000,1000000,0.087625,0.0031262349883564152,1887500,55542.554738,336.37161000000197,148.64512495569917
151,test,10000,1,-13.0,-13,-13,0.05,7550000,1000000,0.0885069,0.0031262349883564152,1887500,55582.372471,39.80083200000081,251.2510291242102
152,train,50000,11,-11.09090909090909,-16,-4,0.1,7600000,1000000,0.125762,0.0031179486111993292,1900000,55915.351683,332.9760010000027,150.16097211161951
152,test,10000,1,4.0,4,4,0.05,7600000,1000000,0.121093,0.0031179486111993292,1900000,55958.49118,43.123374999995576,231.89279596045128
153,train,50000,11,-10.727272727272728,-18,-1,0.1,7650000,1000000,0.0287197,0.0031102167189015302,1912500,56293.116991,334.62196000000404,149.42235112124558
153,test,10000,1,-4.0,-4,-4,0.05,7650000,1000000,0.0284862,0.0031102167189015302,1912500,56336.684821,43.551813000005495,229.61156634280044
154,train,50000,10,-11.3,-19,-4,0.1,7700000,1000000,0.050009,0.0031029399314151862,1925000,56664.06011,327.3711289999992,152.73185559377816
154,test,10000,1,-5.0,-5,-5,0.05,7700000,1000000,0.0856657,0.0031029399314151862,1925000,56713.787377,49.71078500000294,201.16359055684612
155,train,50000,8,-7.625,-16,-2,0.1,7750000,1000000,0.0413913,0.0030966701788525748,1937500,57049.153784,335.3632060000018,149.09208614853154
155,test,10000,1,-12.0,-12,-12,0.05,7750000,1000000,0.0449399,0.0030966701788525748,1937500,57092.860938,43.690724000000046,228.88153558636358
156,train,50000,9,-8.444444444444445,-14,-2,0.1,7800000,1000000,0.0982364,0.0030905652355161313,1950000,57428.358587,335.4932820000031,149.03428081161857
156,test,10000,1,-6.0,-6,-6,0.05,7800000,1000000,0.0961832,0.0030905652355161313,1950000,57472.026326,43.650870999998006,229.090503142548
157,train,50000,8,-8.625,-13,-2,0.1,7850000,1000000,0.0421355,0.0030851016950677597,1962500,57804.239929999996,332.209388999996,150.50748610840918
157,test,10000,1,-4.0,-4,-4,0.05,7850000,1000000,0.0441052,0.0030851016950677597,1962500,57847.787862,43.53235199999472,229.71421346591183
158,train,50000,9,-8.666666666666666,-20,-4,0.1,7900000,1000000,0.175822,0.0030798841796638473,1975000,58180.135431,332.3437699999995,150.44662940424632
158,test,10000,1,-2.0,-2,-2,0.05,7900000,1000000,0.176,0.0030798841796638473,1975000,58223.884339,43.732508999994025,228.662846670914
159,train,50000,9,-7.222222222222222,-13,2,0.1,7950000,1000000,0.0960834,0.0030731047053994555,1987500,58557.10284,333.21472599999834,150.05339229815507
159,test,10000,1,-14.0,-14,-14,0.05,7950000,1000000,0.0961349,0.0030731047053994555,1987500,58600.794176,43.673326000003726,228.97271437488288
160,train,50000,8,-6.125,-11,-2,0.1,8000000,1000000,0.0411272,0.0030650353916710279,2000000,58935.172987,334.3746979999996,149.5328453350859
160,test,10000,1,-5.0,-5,-5,0.05,8000000,1000000,0.0395483,0.0030650353916710279,2000000,58978.855834,43.66664600000513,229.0077419731029
161,train,50000,8,-7.75,-15,-2,0.1,8050000,1000000,0.0975249,0.0030577705011988802,2012500,59316.058659,337.19883200000186,148.28046616721295
161,test,10000,1,-5.0,-5,-5,0.05,8050000,1000000,0.0702931,0.0030577705011988802,2012500,59360.818898,44.74398400000064,223.49373269934696
162,train,50000,9,-7.555555555555556,-16,5,0.1,8100000,1000000,0.154838,0.0030505896850362155,2025000,59704.09961,343.2764909999969,145.65518266149036
162,test,10000,1,-5.0,-5,-5,0.05,8100000,1000000,0.146688,0.0030505896850362155,2025000,59748.538377,44.42262499999924,225.11051519355667
163,train,50000,9,-1.888888888888889,-11,6,0.1,8150000,1000000,0.0953184,0.003043596820687668,2037500,60087.11866,338.5764610000042,147.67712986402614
163,test,10000,1,-1.0,-1,-1,0.05,8150000,1000000,0.0962389,0.003043596820687668,2037500,60129.004297,41.869518999999855,238.83723144753668
164,train,50000,9,-5.888888888888889,-17,4,0.1,8200000,1000000,0.0494245,0.0030364096392695656,2050000,60507.784423,378.77692599999864,132.00381693788862
164,test,10000,1,2.0,2,2,0.05,8200000,1000000,0.0501043,0.0030364096392695656,2050000,60555.401626,47.59619099999691,210.10084609502996
165,train,50000,8,-5.75,-17,-2,0.1,8250000,1000000,0.172266,0.0030299211300294699,2062500,60917.957776,362.55230100000335,137.91113685415428
165,test,10000,1,3.0,3,3,0.05,8250000,1000000,0.173422,0.0030299211300294699,2062500,60961.713815999996,43.739622999994026,228.62565596418986
166,train,50000,8,-5.875,-17,11,0.1,8300000,1000000,0.0572149,0.0030233527581308359,2075000,61304.679609,342.9615229999981,145.78894904196082
166,test,10000,1,15.0,15,15,0.05,8300000,1000000,0.0600674,0.0030233527581308359,2075000,61348.499732,43.80224399999861,228.29880587853714
167,train,50000,9,-0.6666666666666667,-10,11,0.1,8350000,1000000,0.0093227,0.003016930705759301,2087500,61704.332926,355.8292320000037,140.51684207889778
167,test,10000,1,1.0,1,1,0.05,8350000,1000000,0.0032974,0.003016930705759301,2087500,61749.123456,44.77389200000471,223.34444367710873
168,train,50000,9,2.4444444444444446,-5,7,0.1,8400000,1000000,0.0265846,0.0030109067393930787,2100000,62091.312822,342.18506199999683,146.11976252779982
168,test,10000,1,-4.0,-4,-4,0.05,8400000,1000000,0.0290274,0.0030109067393930787,2100000,62135.486581,44.157601999999315,226.46157280008447
169,train,50000,10,-4.2,-8,3,0.1,8450000,1000000,0.0792256,0.0030053651552661561,2112500,62475.79834,340.3077340000018,146.92584095076646
169,test,10000,1,5.0,5,5,0.05,8450000,1000000,0.104275,0.0030053651552661561,2112500,62524.193961,48.379502999996475,206.69910561091808
170,train,50000,10,-2.3,-15,9,0.1,8500000,1000000,0.0773077,0.0029982970409529949,2125000,62864.546569,340.346712999999,146.9090139266312
170,test,10000,1,-4.0,-4,-4,0.05,8500000,1000000,0.0846742,0.0029982970409529949,2125000,62909.428279,44.865193999998155,222.8899311123097
171,train,50000,10,-2.4000000000000004,-13,11,0.1,8550000,1000000,0.131221,0.0029915393922043715,2137500,63263.420747,353.9875189999948,141.24791783972682
171,test,10000,1,-2.0,-2,-2,0.05,8550000,1000000,0.130314,0.0029915393922043715,2137500,63304.923078,41.4840750000003,241.05635716838154
172,train,50000,10,-2.5,-19,9,0.1,8600000,1000000,0.104168,0.0029849684056616793,2150000,63649.313276,344.3861909999978,145.18584457412325
172,test,10000,1,7.0,7,7,0.05,8600000,1000000,0.118616,0.0029849684056616793,2150000,63693.631761,44.302395999999135,225.72142599240445
173,train,50000,10,3.1,-6,9,0.1,8650000,1000000,0.182684,0.002979526347620662,2162500,64030.576226,336.94051399999444,148.39414651097977
173,test,10000,1,-7.0,-7,-7,0.05,8650000,1000000,0.215138,0.002979526347620662,2162500,64074.687091,44.096487000002526,226.77543451475913
174,train,50000,9,-4.444444444444444,-11,1,0.1,8700000,1000000,0.114663,0.0029744735712807654,2175000,64420.0156,345.324228999998,144.7914620552162
174,test,10000,1,4.0,4,4,0.05,8700000,1000000,0.114221,0.0029744735712807654,2175000,64464.117762,44.08555999999953,226.83164283271225
175,train,50000,10,-5.4,-12,10,0.1,8750000,1000000,0.158013,0.0029686677181597243,2187500,64810.074291,345.951890999997,144.52876628444398
175,test,10000,1,11.0,11,11,0.05,8750000,1000000,0.123004,0.0029686677181597243,2187500,64854.205202,44.11432100000093,226.6837565061874
176,train,50000,9,2.6666666666666665,-3,6,0.1,8800000,1000000,0.151888,0.0029632127915237695,2200000,65196.365139,342.15601199999946,146.1321685032969
176,test,10000,1,6.0,6,6,0.05,8800000,1000000,0.151838,0.0029632127915237695,2200000,65242.488564,46.10680200000206,216.88773816929555
177,train,50000,10,-0.10000000000000026,-12,12,0.1,8850000,1000000,0.24521,0.0029586288367770626,2212500,65586.765679,344.27297300000646,145.2335905554778
177,test,10000,1,4.0,4,4,0.05,8850000,1000000,0.219594,0.0029586288367770626,2212500,65630.62713,43.84527199999138,228.07476254228655
178,train,50000,10,0.5000000000000001,-10,9,0.1,8900000,1000000,0.192273,0.0029540484321146634,2225000,65974.923311,344.2919300000067,145.2255938731966
178,test,10000,1,10.0,10,10,0.05,8900000,1000000,0.195167,0.0029540484321146634,2225000,66015.98586,41.04695200000424,243.6234485814919
179,train,50000,9,1.1111111111111112,-9,8,0.1,8950000,1000000,0.132881,0.002949995430959888,2237500,66360.70242,344.7123730000021,145.0484633459899
179,test,10000,2,10.5,7,14,0.05,8950000,1000000,0.133845,0.002949995430959888,2237500,66405.203032,44.48401900001045,224.7998320474967
180,train,50000,9,4.111111111111111,-12,14,0.1,9000000,1000000,0.129227,0.0029463391686790313,2250000,66744.411936,339.204739000008,147.40360098565375
