epoch,phase,steps,nr_games,average_reward,min_game_reward,max_game_reward,last_exploration_rate,total_train_steps,replay_memory_count,meanq,meancost,weight_updates,total_time,epoch_time,steps_per_second
94,test,125000,84,1164.285714285714,320,1960,0.05,23500000,1000000,11.7198,0,5875000,169441.87066,416.6049270000076,300.04445914773765
95,train,250000,174,1060.8045977011493,300,1900,0.1,23750000,1000000,11.5293,0.0003252674584314778,5937500,170836.575858,1394.7023869999975,179.24971114285506
95,test,125000,67,1620.5970149253726,600,2120,0.05,23750000,1000000,11.4573,0,5937500,171252.793714,416.20423400000436,300.33332145294486
96,train,250000,182,1011.868131868132,160,2000,0.1,24000000,1000000,11.3685,0.00030879096476159183,6000000,172647.804626,1395.0081020000216,179.21042870043212
96,test,125000,100,838.8,340,1760,0.05,24000000,1000000,10.9792,0,6000000,173064.530526,416.7122490000038,299.96718430995503
97,train,250000,170,1101.4117647058822,0,1980,0.1,24250000,1000000,11.2855,0.00032563767514838255,6062500,174459.561532,1395.0281740000064,179.2078501777978
97,test,125000,152,260.13157894736844,100,580,0.05,24250000,1000000,11.2469,0,6062500,174876.16591399998,416.59073699999135,300.05467932428513
98,train,250000,159,1245.660377358491,380,2020,0.1,24500000,1000000,12.1215,0.00035131594051652137,6125000,176271.447689,1395.278938000003,179.17564236893787
98,test,125000,71,1445.070422535212,280,2060,0.05,24500000,1000000,12.0839,0,6125000,176687.808084,416.3470129999914,300.2303273399552
99,train,250000,173,1104.624277456648,120,2020,0.1,24750000,1000000,11.1227,0.00032829848097607237,6187500,178083.77353399998,1395.962582999986,179.0878946502555
99,test,125000,87,1114.7126436781605,420,1760,0.05,24750000,1000000,11.166,0,6187500,178500.38634099998,416.5994039999787,300.0484369392098
100,train,250000,162,1239.3827160493831,140,2060,0.1,25000000,1000000,11.9722,0.00034541495952706858,6250000,179896.570591,1396.1814400000148,179.05982190967768
100,test,125000,58,2109.310344827586,1020,2380,0.05,25000000,1000000,12.0559,0,6250000,180313.161164,416.5772120000038,300.06442119066
101,train,250000,157,1227.3885350318467,120,2020,0.1,25250000,1000000,11.6972,0.0002656136971614161,6312500,181708.714683,1395.5506710000045,179.14075439543763
101,test,125000,83,1262.8915662650597,400,2020,0.05,25250000,1000000,11.6603,0,6312500,182125.105155,416.37710900002276,300.2086265025515
102,train,250000,160,1232.6250000000002,200,2220,0.1,25500000,1000000,11.6063,0.00023840915546606084,6375000,183519.12883099998,1394.0208580000035,179.33734532399612
102,test,125000,88,1033.1818181818182,80,2260,0.05,25500000,1000000,11.518,0,6375000,183935.263373,416.121077000018,300.39333960484436
103,train,250000,175,1104.1142857142856,160,2060,0.1,25750000,1000000,12.1473,0.00025694265884785043,6437500,185330.977935,1395.711742000014,179.12008079960503
103,test,125000,106,609.2452830188677,220,1320,0.05,25750000,1000000,12.0976,0,6437500,185748.215072,417.22380199999316,299.5993982145871
104,train,250000,169,1182.9585798816556,360,2040,0.1,26000000,1000000,11.3337,0.00031006790491148594,6500000,187143.97962,1395.7617230000033,179.1136666670142
104,test,125000,67,1701.1940298507463,560,2160,0.05,26000000,1000000,11.2962,0,6500000,187560.69550799998,416.70244799999637,299.97423965217763
105,train,250000,170,1149.0588235294117,120,2040,0.1,26250000,1000000,12.2073,0.00029494602134112204,6562500,188956.80979899998,1396.1114799999923,179.06879470685348
105,test,125000,92,956.0869565217391,380,1540,0.05,26250000,1000000,12.2194,0,6562500,189373.33126099998,416.50802300000214,300.11426694654415
106,train,250000,165,1205.4545454545457,180,2140,0.1,26500000,1000000,11.5635,0.00026246713425148775,6625000,190768.990134,1395.6560650000174,179.1272264488722
106,test,125000,80,1189.7499999999998,620,1960,0.05,26500000,1000000,11.5567,0,6625000,191185.725977,416.7224109999952,299.9598694489254
107,train,250000,166,1224.939759036144,300,2400,0.1,26750000,1000000,11.1344,0.00025539051968466822,6687500,192581.58946199997,1395.860675999982,179.10096924315332
107,test,125000,94,470.4255319148938,60,1100,0.05,26750000,1000000,11.4732,0,6687500,192997.563077,415.9602400000149,300.509491003264
108,train,250000,164,1206.0975609756097,180,2060,0.1,27000000,1000000,12.0613,0.00028273689202926985,6750000,194393.72040599998,1396.154515000002,179.06327509888806
108,test,125000,69,1621.449275362319,660,2340,0.05,27000000,1000000,12.0495,0,6750000,194810.03519,416.3013890000002,300.26323068549726
109,train,250000,177,1023.8418079096041,180,1980,0.1,27250000,1000000,11.8976,0.00029241197632560599,6812500,196205.00246,1394.9644400000107,179.21603793713774
109,test,125000,93,637.4193548387096,260,1160,0.05,27250000,1000000,11.9026,0,6812500,196621.83065,416.8147990000143,299.8933826243432
110,train,250000,195,866.5641025641024,120,2140,0.1,27500000,1000000,11.8996,0.0003411554906809201,6875000,198018.160003,1396.3265309999988,179.041215968989
110,test,125000,121,460.1652892561984,160,940,0.05,27500000,1000000,11.8531,0,6875000,198435.564134,417.3905899999954,299.4796792136626
111,train,250000,210,807.3333333333334,140,1860,0.1,27750000,1000000,11.6472,0.0003812055026937875,6937500,199831.217779,1395.650827000005,179.12789872907024
111,test,125000,107,622.4299065420562,140,1460,0.05,27750000,1000000,11.5981,0,6937500,200248.244204,417.0130439999921,299.75081546850214
112,train,250000,191,937.2251308900525,80,2610,0.1,28000000,1000000,12.1135,0.00037524311973579754,7000000,201644.178387,1395.9313580000016,179.09190059186255
112,test,125000,74,1101.891891891892,520,1740,0.05,28000000,1000000,12.0314,0,7000000,202060.377232,416.18530199999805,300.3469834213429
113,train,250000,193,922.0725388601036,120,1760,0.1,28250000,1000000,11.6715,0.00033047149808698142,7062500,203455.365711,1394.9856629999995,179.2133113844053
113,test,125000,91,965.4945054945057,300,1660,0.05,28250000,1000000,11.7066,0,7062500,203871.896007,416.51685000001453,300.1079067989582
114,train,250000,197,879.4923857868022,260,1740,0.1,28500000,1000000,12.1515,0.00030588735236572278,7125000,205266.969525,1395.070697999996,179.2023876341217
114,test,125000,112,665.8928571428571,240,1180,0.05,28500000,1000000,12.1324,0,7125000,205683.991683,417.00878699999885,299.75387545011216
115,train,250000,203,851.7241379310344,120,2020,0.1,28750000,1000000,11.3799,0.0003172550069955682,7187500,207079.20260999998,1395.2081079999916,179.18473851070934
115,test,125000,134,550.7462686567164,220,1320,0.05,28750000,1000000,11.4126,0,7187500,207496.231675,417.0157279999985,299.74888620987565
116,train,250000,225,675.6444444444442,80,1580,0.1,29000000,1000000,11.8284,0.00038006252908052973,7250000,208891.601324,1395.36684100001,179.16435495975657
116,test,125000,104,760.7692307692308,240,1780,0.05,29000000,1000000,11.8584,0,7250000,209308.49575,416.8810330000124,299.8457356058132
117,train,250000,215,717.4883720930233,60,1600,0.1,29250000,1000000,11.8016,0.00041997451979762209,7312500,210703.649519,1395.1509510000178,179.19207940961851
117,test,125000,92,878.6956521739127,300,1420,0.05,29250000,1000000,11.8737,0,7312500,211119.704867,416.0419230000116,300.4504908991984
118,train,250000,209,743.5406698564592,60,1680,0.1,29500000,1000000,12.3173,0.00046572416681436689,7375000,212515.05133699998,1395.34364799998,179.1673329780361
118,test,125000,110,424.18181818181813,140,760,0.05,29500000,1000000,12.4179,0,7375000,212931.43751199997,416.3727450000006,300.211772987206
119,train,250000,199,823.6180904522612,100,2120,0.1,29750000,1000000,12.7195,0.00043163257516932763,7437500,214327.18484499998,1395.744520999986,179.11587417222074
119,test,125000,115,442.43478260869574,160,1020,0.05,29750000,1000000,12.8028,0,7437500,214743.752816,416.5546299999987,300.0806880960617
120,train,250000,199,848.9447236180906,40,1900,0.1,30000000,1000000,12.1851,0.00040316770253990246,7500000,216138.92294199998,1395.1673129999836,179.1899779119918
120,test,125000,104,812.6923076923076,160,2100,0.05,30000000,1000000,12.2941,0,7500000,216555.079619,416.1432849999983,300.37730874355094
121,train,250000,197,877.6649746192893,40,2280,0.1,30250000,1000000,12.577,0.00041543881702615389,7562500,217950.016084,1394.9336530000146,179.21999333971004
121,test,125000,121,542.1487603305791,60,1700,0.05,30250000,1000000,12.5045,0,7562500,218365.879154,415.8497009999992,300.589370869838
122,train,250000,195,871.0769230769229,220,2120,0.1,30500000,1000000,12.1731,0.00039954378594063742,7625000,219761.48450299999,1395.6025319999899,179.13409747238967
122,test,125000,103,937.4757281553397,200,1880,0.05,30500000,1000000,12.1385,0,7625000,220178.461419,416.9635520000011,299.7863947590308
123,train,250000,203,828.3743842364531,120,1920,0.1,30750000,1000000,12.6721,0.00041455601214241799,7687500,221573.978125,1395.5138880000159,179.14547619320945
123,test,125000,74,1295.9459459459458,280,2080,0.05,30750000,1000000,12.7439,0,7687500,221990.617635,416.62607800000114,300.0292266870526
124,train,250000,183,959.7814207650273,180,2000,0.1,31000000,1000000,12.7191,0.00039400152893894706,7750000,223386.41034499998,1395.7898869999917,179.1100525433177
124,test,125000,92,584.3478260869567,180,1220,0.05,31000000,1000000,12.6156,0,7750000,223802.967737,416.5439030000125,300.0884158902123
125,train,250000,194,886.8041237113401,100,1920,0.1,31250000,1000000,13.0555,0.00035440395914213295,7812500,225196.497931,1393.5273520000046,179.4008561376262
125,test,125000,83,1172.530120481928,200,2060,0.05,31250000,1000000,13.0753,0,7812500,225612.575731,416.06441600000835,300.43424814295463
126,train,250000,202,840.6930693069303,20,1780,0.1,31500000,1000000,12.1247,0.0003446015435495644,7875000,227005.894908,1393.3163620000123,179.42802282257114
126,test,125000,104,478.07692307692304,160,1020,0.05,31500000,1000000,12.1843,0,7875000,227422.04340999998,416.13505599999917,300.3832486537742
127,train,250000,200,831.3,200,1640,0.1,31750000,1000000,12.5447,0.00038108862340362096,7937500,228814.66847899999,1392.622245000006,179.51745413918684
127,test,125000,81,1381.2345679012349,200,2480,0.05,31750000,1000000,12.4519,0,7937500,229230.774729,416.0928450000065,300.4137213654757
128,train,250000,196,804.2857142857142,240,2080,0.1,32000000,1000000,12.1183,0.00038207796635125025,8000000,230624.37159899998,1393.5940589999955,179.39226877832206
128,test,125000,102,778.8235294117648,160,2100,0.05,32000000,1000000,12.4693,0,8000000,231040.66462,416.2795670000196,300.2789709349201
129,train,250000,227,663.6123348017624,20,1660,0.1,32250000,1000000,13.1069,0.00038618543099259772,8062500,232433.72866599998,1393.0612390000024,179.46088298276138
129,test,125000,93,822.1505376344088,180,1860,0.05,32250000,1000000,13.1207,0,8062500,232850.097897,416.3557640000072,300.2240170740085
130,train,250000,232,691.8103448275862,60,1800,0.1,32500000,1000000,12.6614,0.00041265011994983167,8125000,234243.536474,1393.4357670000172,179.41264744354513
130,test,125000,80,1174.5,240,2600,0.05,32500000,1000000,12.6214,0,8125000,234660.15495,416.60513800001354,300.04430718277877
131,train,250000,229,764.6288209606993,40,2180,0.1,32750000,1000000,12.7225,0.00043891607766297113,8187500,236055.39156599998,1395.2338059999747,179.18143821122732
131,test,125000,142,394.92957746478874,100,1160,0.05,32750000,1000000,12.734,0,8187500,236472.66107399997,417.25602199998684,299.57626351526676
132,train,250000,205,888.9756097560976,180,2400,0.1,33000000,1000000,11.8469,0.00047382654251806031,8250000,237867.666845,1395.0029510000022,179.21109042872527
132,test,125000,78,1766.6666666666674,540,3220,0.05,33000000,1000000,11.8306,0,8250000,238283.775672,416.09536800000933,300.4118998027327
133,train,250000,176,1129.8863636363635,200,2780,0.1,33250000,1000000,12.3544,0.0004246678082878004,8312500,239677.99311699998,1394.2146300000022,179.3124204987001
133,test,125000,117,376.92307692307685,120,1060,0.05,33250000,1000000,12.2958,0,8312500,240094.608862,416.60247899999376,300.04622224055913
134,train,250000,177,1041.8079096045203,240,2300,0.1,33500000,1000000,12.8123,0.00040794704666488948,8375000,241488.375417,1393.7637450000038,179.37042837916502
134,test,125000,87,641.83908045977,20,1440,0.05,33500000,1000000,12.9155,0,8375000,241904.10505399999,415.71624700000393,300.68586662671095
135,train,250000,178,1044.6067415730338,120,2160,0.1,33750000,1000000,12.2959,0.0003637769651868784,8437500,243296.578725,1392.4708570000075,179.53697109224214
135,test,125000,92,1056.7391304347823,360,1780,0.05,33750000,1000000,12.3123,0,8437500,243712.480892,415.8888480000023,300.5610768384905
136,train,250000,183,1006.8852459016395,100,2480,0.1,34000000,1000000,12.6778,0.00035233283542027974,8500000,245106.41180899998,1393.9280769999896,179.3492821652963
136,test,125000,126,385.2380952380953,120,780,0.05,34000000,1000000,12.5857,0,8500000,245523.180817,416.75562099998933,299.93596655053443
137,train,250000,189,991.3227513227515,180,2320,0.1,34250000,1000000,12.8163,0.00037285997171196904,8562500,246916.342388,1393.1587599999912,179.448320735536
137,test,125000,136,257.4999999999999,0,820,0.05,34250000,1000000,12.8388,0,8562500,247331.977644,415.62186000001384,300.75415186293577
138,train,250000,197,959.3908629441627,180,2460,0.1,34500000,1000000,13.0177,0.00040333086952319127,8625000,248725.235521,1393.2549900000158,179.43592651334927
138,test,125000,88,880.2272727272729,440,1400,0.05,34500000,1000000,13.0338,0,8625000,249142.29152499998,417.0426659999939,299.72952455661175
139,train,250000,185,996.8648648648644,200,2180,0.1,34750000,1000000,13.3379,0.00044288708786428024,8687500,250535.04819499998,1392.7538439999917,179.5004918327847
139,test,125000,105,730.857142857143,160,1820,0.05,34750000,1000000,13.3629,0,8687500,250951.12615099997,416.064692999993,300.4340481253047
140,train,250000,200,855.0000000000002,20,1920,0.1,35000000,1000000,12.3506,0.00043935045852450528,8750000,252344.53232499998,1393.403363999998,179.41681960802296
140,test,125000,75,648.2666666666668,240,1300,0.05,35000000,1000000,12.4056,0,8750000,252760.384934,415.83926200002315,300.5969166999749
141,train,250000,219,729.4063926940639,60,1580,0.1,35250000,1000000,13.0399,0.00043095297483502809,8812500,254154.21001799998,1393.8222419999947,179.36290042356848
141,test,125000,132,519.2424242424244,140,1180,0.05,35250000,1000000,13.074,0,8812500,254570.87415999998,416.6508409999951,300.01139491280054
142,train,250000,202,870.8910891089107,40,1640,0.1,35500000,1000000,12.8574,0.00044927807646446714,8875000,255964.731836,1393.8548540000047,179.3587038726194
142,test,125000,69,1645.5072463768115,840,2600,0.05,35500000,1000000,12.8473,0,8875000,256380.694639,415.9493289999955,300.5173738361803
143,train,250000,195,886.051282051282,220,2440,0.1,35750000,1000000,13.0207,0.00041966670456129935,8937500,257774.000703,1393.3032590000075,179.42971021213884
143,test,125000,101,683.5643564356435,220,1340,0.05,35750000,1000000,13.0758,0,8937500,258190.185572,416.17133899999317,300.3570603885388
144,train,250000,190,894.6315789473682,180,1820,0.1,36000000,1000000,12.8052,0.00038620212187842818,9000000,259583.31396,1393.1255710000114,179.45259580623832
144,test,125000,79,1179.4936708860755,320,2020,0.05,36000000,1000000,12.7624,0,9000000,259999.378329,416.05100000000675,300.4439359597693
145,train,250000,186,950.8602150537633,180,1920,0.1,36250000,1000000,13.2923,0.00037018105330990795,9062500,261393.697242,1394.3161030000192,179.29937082566747
145,test,125000,139,253.95683453237413,60,620,0.05,36250000,1000000,13.2398,0,9062500,261810.031062,416.32026300000143,300.24961816475303
146,train,250000,176,1029.318181818181,140,2440,0.1,36500000,1000000,13.2475,0.00035737624212225412,9125000,263204.35202500003,1394.3181370000239,179.29910926776944
146,test,125000,86,1057.4418604651166,500,2160,0.05,36500000,1000000,13.1836,0,9125000,263620.634051,416.26851099997293,300.28694627830765
147,train,250000,192,903.3333333333335,100,2040,0.1,36750000,1000000,13.3951,0.00036689849990508857,9187500,265015.357886,1394.7210000000196,179.24731899784723
147,test,125000,84,826.1904761904761,240,1740,0.05,36750000,1000000,13.3718,0,9187500,265431.723392,416.3519269999815,300.2267838669222
148,train,250000,183,1000.0,240,2320,0.1,37000000,1000000,13.5238,0.00036239689866029209,9250000,266827.24158800003,1395.5153810000047,179.14528453341293
148,test,125000,116,785.5172413793101,320,2340,0.05,37000000,1000000,13.5336,0,9250000,267244.549022,417.29389999998966,299.54907081077175
149,train,250000,188,928.8297872340427,240,1700,0.1,37250000,1000000,13.0799,0.00035976272305551072,9312500,268639.369721,1394.8178869999829,179.2348681000268
149,test,125000,114,758.9473684210527,80,1600,0.05,37250000,1000000,13.1242,0,9312500,269056.699761,417.3165249999729,299.53283062540623
150,train,250000,179,1045.474860335196,280,2140,0.1,37500000,1000000,12.8814,0.00035903850920034075,9375000,270452.245117,1395.542529999977,179.1417994262089
150,test,125000,95,783.1578947368422,220,1620,0.05,37500000,1000000,12.9184,0,9375000,270868.74153,416.4828789999592,300.1323855140087
151,train,250000,164,1173.2926829268297,340,2540,0.1,37750000,1000000,13.1716,0.00034668614141061821,9437500,272263.97006200004,1395.2257090000203,179.18247806598893
151,test,125000,77,1228.5714285714282,240,2220,0.05,37750000,1000000,13.1951,0,9437500,272680.36593,416.3823100000154,300.20487661926694
152,train,250000,163,1224.907975460123,140,2700,0.1,38000000,1000000,12.9944,0.00031340754144191401,9500000,274074.742953,1394.3742070000153,179.29189936600517
152,test,125000,77,1578.4415584415583,520,2620,0.05,38000000,1000000,12.9944,0,9500000,274491.915618,417.15912199998274,299.6458507264889
153,train,250000,158,1272.4050632911385,100,2500,0.1,38250000,1000000,12.3819,0.00030031380384103532,9562500,275888.67205600004,1396.753572000016,178.98647622001366
153,test,125000,95,701.0526315789476,240,1320,0.05,38250000,1000000,12.3305,0,9562500,276305.699111,417.0133719999576,299.7505797008656
154,train,250000,177,1065.1977401129952,140,2020,0.1,38500000,1000000,12.5379,0.00030034271844954334,9625000,277701.733819,1396.0318790000165,179.0790051148947
154,test,125000,80,706.5,160,2000,0.05,38500000,1000000,12.5742,0,9625000,278117.420104,415.67281100002583,300.71728699135974
155,train,250000,180,1017.5555555555557,160,2480,0.1,38750000,1000000,12.8966,0.00030049328085828502,9687500,279511.41396700003,1393.9910410000011,179.34118128955737
155,test,125000,134,528.9552238805973,180,1220,0.05,38750000,1000000,12.901,0,9687500,279928.09685800003,416.6694900000002,299.997967213774
156,train,250000,170,1057.5294117647059,100,2100,0.1,39000000,1000000,13.013,0.00033827040355901081,9750000,281322.713715,1394.6140359999845,179.2610668949289
156,test,125000,104,663.4615384615386,200,2060,0.05,39000000,1000000,13.0262,0,9750000,281739.249426,416.52242699998897,300.1038885236384
157,train,250000,171,1095.7894736842102,120,2560,0.1,39250000,1000000,13.4774,0.0003317252659382566,9812500,283133.002087,1393.7498429999687,179.37221751493723
157,test,125000,106,567.1698113207547,160,1160,0.05,39250000,1000000,13.4716,0,9812500,283549.58290700003,416.56753800000297,300.0713896242177
158,train,250000,169,1115.08875739645,220,2480,0.1,39500000,1000000,13.0331,0.00032735620835412508,9875000,284942.648605,1393.0628809999907,179.46067145263464
158,test,125000,71,1386.4788732394368,260,2520,0.05,39500000,1000000,12.9923,0,9875000,285358.636628,415.97472699999344,300.4990252689125
159,train,250000,168,1116.5476190476188,260,2940,0.1,39750000,1000000,12.5446,0.00029964171826778332,9937500,286751.581901,1392.9424199999776,179.47619112640996
159,test,125000,74,1301.8918918918916,360,2340,0.05,39750000,1000000,12.5502,0,9937500,287167.80129800003,416.2061340000364,300.3319504176002
160,train,250000,175,1074.628571428571,180,2140,0.1,40000000,1000000,13.2347,0.00028846042252267861,10000000,288562.014609,1394.210487000004,179.31295333887365
160,test,125000,103,822.1359223300971,340,1560,0.05,40000000,1000000,13.2178,0,10000000,288978.150396,416.1224149999907,300.3923737201294
161,train,250000,162,1212.2222222222222,300,2620,0.1,40250000,1000000,13.1333,0.00028707609921065498,10062500,290371.240819,1393.0876149999676,179.45748516327583
161,test,125000,71,1651.8309859154933,820,2920,0.05,40250000,1000000,13.1409,0,10062500,290786.83684,415.5827960000024,300.7824221866953
162,train,250000,156,1300.3846153846155,320,2560,0.1,40500000,1000000,12.9749,0.00025406092289668796,10125000,292180.124418,1393.2847569999867,179.4320929328895
162,test,125000,88,828.1818181818181,360,1320,0.05,40500000,1000000,12.9734,0,10125000,292596.40115700004,416.26337400003104,300.2906520427874
163,train,250000,165,1256.7272727272734,160,3020,0.1,40750000,1000000,13.1259,0.00025672527735674621,10187500,293989.440269,1393.0362900000182,179.4640970911079
163,test,125000,65,2104.6153846153848,1280,3560,0.05,40750000,1000000,13.0875,0,10187500,294406.224479,416.7708430000348,299.9250117887675
164,train,250000,166,1222.0481927710855,240,2580,0.1,41000000,1000000,13.3381,0.00025049867607447579,10250000,295798.74158200005,1392.5142740000156,179.53137333513408
164,test,125000,91,959.9999999999998,300,2160,0.05,41000000,1000000,13.268,0,10250000,296214.62863600004,415.8734950000071,300.5721727949935
165,train,250000,168,1140.714285714285,180,2460,0.1,41250000,1000000,13.3777,0.00027962968838791751,10312500,297607.419639,1392.7881790000247,179.4960667884844
165,test,125000,110,551.9999999999999,120,1340,0.05,41250000,1000000,13.4049,0,10312500,298024.077376,416.64446199999657,300.0159882120335
166,train,250000,176,1072.8409090909088,280,2620,0.1,41500000,1000000,13.1689,0.00028309822172965473,10375000,299418.22532200004,1394.1451280000038,179.32135972001856
166,test,125000,70,1441.428571428571,340,2700,0.05,41500000,1000000,13.1591,0,10375000,299833.863453,415.62484800000675,300.7519896885423
167,train,250000,161,1239.875776397516,220,2280,0.1,41750000,1000000,13.3274,0.00027020267483760652,10437500,301227.728199,1393.8619269999908,179.35779373648222
167,test,125000,72,1278.6111111111109,440,2120,0.05,41750000,1000000,13.3209,0,10437500,301644.160989,416.4194499999867,300.17810167129323
168,train,250000,155,1278.9677419354837,260,2480,0.1,42000000,1000000,12.958,0.00025160931606012113,10500000,303037.44834,1393.2845369999995,179.4321212652632
168,test,125000,93,540.6451612903227,240,1220,0.05,42000000,1000000,13.322,0,10500000,303452.98038200004,415.5186950000352,300.82882311706675
169,train,250000,168,1168.511904761905,220,2530,0.1,42250000,1000000,13.0787,0.00023677070857308822,10562500,304846.935767,1393.9525739999954,179.34613032250897
169,test,125000,75,1474.6666666666663,580,2220,0.05,42250000,1000000,13.0715,0,10562500,305263.562233,416.61320999998134,300.0384937386061
170,train,250000,187,1027.4866310160426,120,2620,0.1,42500000,1000000,11.9874,0.00027009431616730373,10625000,306657.431541,1393.866456000018,179.35721096081588
170,test,125000,98,897.8571428571428,360,2190,0.05,42500000,1000000,12.403,0,10625000,307073.728343,416.2835909999558,300.27606829214
171,train,250000,169,1146.627218934912,280,2220,0.1,42750000,1000000,13.2267,0.00032074075044827624,10687500,308466.436257,1392.7050850000232,179.5067761959064
171,test,125000,70,1460.2857142857138,600,2380,0.05,42750000,1000000,13.2659,0,10687500,308882.742627,416.29310700000497,300.2692043132929
172,train,250000,157,1220.6369426751587,280,2140,0.1,43000000,1000000,12.9782,0.00032483315418378695,10750000,310276.87651000003,1394.131045999995,179.3231710299355
172,test,125000,104,782.4999999999999,220,1820,0.05,43000000,1000000,12.9666,0,10750000,310693.64818200003,416.7583330000052,299.93401475669697
173,train,250000,165,1167.757575757576,240,2540,0.1,43250000,1000000,13.4264,0.00031133091839483128,10812500,312086.28389200004,1392.6329020000412,179.51608039775624
173,test,125000,87,1211.0344827586207,540,2200,0.05,43250000,1000000,13.4379,0,10812500,312502.65063700004,416.353310000035,300.2257866041452
174,train,250000,168,1142.9761904761901,280,2160,0.1,43500000,1000000,13.2558,0.0003102020738158197,10875000,313895.89557500003,1393.2421249999898,179.43758339922562
174,test,125000,70,1757.142857142857,900,3000,0.05,43500000,1000000,13.2397,0,10875000,314311.635488,415.7266139999847,300.6783684048782
175,train,250000,170,1154.35294117647,160,2480,0.1,43750000,1000000,13.2559,0.00029550617876343441,10937500,315705.138836,1393.5005319999764,179.40430897517894
175,test,125000,77,1378.7012987012986,300,2540,0.05,43750000,1000000,13.2562,0,10937500,316121.23598600004,416.08395500003826,300.4201399690803
176,train,250000,172,1118.0232558139523,280,2260,0.1,44000000,1000000,13.9003,0.00029215178683016996,11000000,317514.361346,1393.122532999958,179.45298714079988
176,test,125000,90,978.0000000000003,280,2020,0.05,44000000,1000000,13.8981,0,11000000,317930.56220800005,416.18759200000204,300.3453308141858
177,train,250000,158,1317.9746835443038,180,2400,0.1,44250000,1000000,13.4474,0.00031632872153413165,11062500,319323.248378,1392.6833189999452,179.50958167540875
177,test,125000,86,1194.651162790697,240,2360,0.05,44250000,1000000,13.4639,0,11062500,319739.6513,416.38962099998025,300.19960559969365
178,train,250000,166,1179.397590361446,160,2720,0.1,44500000,1000000,13.6861,0.00029999516940394221,11125000,321131.89631700004,1392.2421990000294,179.5664577467636
178,test,125000,69,2173.3333333333335,740,3420,0.05,44500000,1000000,13.6429,0,11125000,321548.018981,416.1093659999897,300.4017938880114
179,train,250000,168,1116.7857142857151,160,2300,0.1,44750000,1000000,13.9114,0.00030315951427937305,11187500,322940.464227,1392.4424199999776,179.54063766601138
179,test,125000,83,1034.6987951807228,220,2020,0.05,44750000,1000000,13.8126,0,11187500,323356.826037,416.348406999954,300.22932212158986
180,train,250000,175,1033.2571428571432,200,2300,0.1,45000000,1000000,13.7583,0.0003061467363960395,11250000,324748.78777500003,1391.9589250000427,179.60300085722167
180,test,125000,88,768.4090909090911,160,1660,0.05,45000000,1000000,13.7627,0,11250000,325164.68434700003,415.8832410000032,300.56512904784023
181,train,250000,175,1113.0285714285712,120,2120,0.1,45250000,1000000,14.0046,0.00030907717133009632,11312500,326557.62345400004,1392.936284000054,179.47698173392567
181,test,125000,66,1806.3636363636358,1020,3120,0.05,45250000,1000000,14.0246,0,11312500,326973.677066,416.04026599996723,300.45168752971097
182,train,250000,174,1103.333333333333,240,2180,0.1,45500000,1000000,13.509,0.00029816993313417939,11375000,328366.599501,1392.9196220000158,179.47912862411897
182,test,125000,138,602.1739130434783,100,1380,0.05,45500000,1000000,13.5469,0,11375000,328784.535018,417.9221660000039,299.0987561066546
183,train,250000,164,1203.5365853658534,80,2160,0.1,45750000,1000000,13.9767,0.00031634636505380474,11437500,330177.571111,1393.0332739999867,179.4644856415701
183,test,125000,67,1462.9850746268655,600,2880,0.05,45750000,1000000,13.9642,0,11437500,330592.973947,415.3895819999743,300.9223278979773
184,train,250000,166,1141.3253012048192,180,2320,0.1,46000000,1000000,14.2278,0.00030422626152352148,11500000,331985.82858200005,1392.8517870000214,179.48786965945584
184,test,125000,72,1717.7777777777783,760,3100,0.05,46000000,1000000,14.1781,0,11500000,332401.917895,416.0759079999989,300.4259501609988
185,train,250000,169,1097.1597633136096,160,2680,0.1,46250000,1000000,14.1223,0.00029818428336653673,11562500,333795.06089900003,1393.1402000000235,179.45071142157536
185,test,125000,66,1724.2424242424242,820,2520,0.05,46250000,1000000,14.0886,0,11562500,334211.343998,416.26985300000524,300.28597819212825
186,train,250000,170,1164.2352941176478,200,2220,0.1,46500000,1000000,13.4771,0.00030990715149587742,11625000,335603.34349400003,1391.9966870000353,179.59812859812766
186,test,125000,69,2005.7971014492755,1320,3180,0.05,46500000,1000000,13.4963,0,11625000,336019.605102,416.2482960000052,300.30152964277465
187,train,250000,171,1139.8830409356726,280,2380,0.1,46750000,1000000,12.4586,0.00028256503073243421,11687500,337411.90008600004,1392.2921659999993,179.56001341172535
187,test,125000,79,1263.2911392405063,220,2640,0.05,46750000,1000000,12.4813,0,11687500,337827.773138,415.8596499999985,300.5821795887157
188,train,250000,176,1082.1590909090914,120,2200,0.1,47000000,1000000,13.2433,0.00030257186864834744,11750000,339220.934398,1393.1584129999974,179.44836543150564
188,test,125000,87,723.2183908045982,240,1360,0.05,47000000,1000000,13.2596,0,11750000,339636.85986,415.912107000011,300.5442685995113
189,train,250000,171,1166.5497076023387,220,2280,0.1,47250000,1000000,13.5756,0.00031459083513308325,11812500,341029.42855,1392.5658740000217,179.52472099714552
189,test,125000,84,716.4285714285716,280,1480,0.05,47250000,1000000,13.5306,0,11812500,341444.985455,415.543525999994,300.8108469484417
190,train,250000,168,1149.5238095238112,300,2280,0.1,47500000,1000000,13.4368,0.00031164013038650857,11875000,342836.45531,1391.4670409999671,179.66649056979418
